Time	Channel 2	Time markers	sample_weight
Seconds	mW		
			
14960	2,3918		
14970	2,3935		
14980	2,3952		
14990	2,3969		
15000	2,3986		
15010	2,3952		
15020	2,3986		
15030	2,3986		
15040	2,4053		
15050	2,4104		
15060	2,4087		
15070	2,4087		
15080	2,4121		
15090	2,4172		
15100	2,4155		
15110	2,4223		
15120	2,4257		
15130	2,4206		
15140	2,4290		
15150	2,4274		
15160	2,4290		
15170	2,4341		
15180	2,4358		
15190	2,4324		
15200	2,4358		
15210	2,4358		
15220	2,4426		
15230	2,4409		
15240	2,4511		
15250	2,4460		
15260	2,4494		
15270	2,4527		
15280	2,4544		
15290	2,4544		
15300	2,4578		
15310	2,4578		
15320	2,4629		
15330	2,4606		
