Time	Channel 2	Time markers	sample_weight
Seconds	mW		
			
13570	1,5542		
13580	1,5508		
13590	1,5508		
13600	1,5500		
13610	1,5508		
13620	1,5458		
13630	1,5491		
13640	1,5542		
13650	1,5529		
13660	1,5508		
13670	1,5458		
13680	1,5491		
13690	1,5471		
13700	1,5558		
13710	1,5542		
13720	1,5491		
13730	1,5529		
13740	1,5508		
13750	1,5458		
13760	1,5458		
13770	1,5508		
13780	1,5471		
13790	1,5475		
13800	1,5458		
13810	1,5485		
13820	1,5458		
13830	1,5542		
13840	1,5425		
13850	1,5471		
13860	1,5491		
13870	1,5441		
13880	1,5441		
13890	1,5408		
13900	1,5441		
13910	1,5441		
13920	1,5491		
13930	1,5456		
13940	1,5508		
13950	1,5441		
13960	1,5408		
13970	1,5471		
13980	1,5458		
13990	1,5458		
14000	1,5427		
14010	1,5425		
14020	1,5408		
14030	1,5458		
14040	1,5471		
14050	1,5375		
14060	1,5441		
14070	1,5408		
14080	1,5383		
14090	1,5425		
14100	1,5408		
14110	1,5358		
14120	1,5427		
14130	1,5391		
14140	1,5458		
14150	1,5375		
14160	1,5324		
14170	1,5383		
14180	1,5358		
14190	1,5391		
14200	1,5397		
14210	1,5324		
14220	1,5391		
14230	1,5375		
14240	1,5354		
14250	1,5341		
14260	1,5391		
14270	1,5324		
14280	1,5341		
14290	1,5339		
14300	1,5358		
14310	1,5358		
14320	1,5368		
14330	1,5358		
14340	1,5341		
14350	1,5324		
14360	1,5324		
14370	1,5354		
14380	1,5341		
14390	1,5341		
14400	1,5358		
14410	1,5354		
14420	1,5324		
14430	1,5375		
14440	1,5358		
14450	1,5339		
14460	1,5358		
14470	1,5324		
14480	1,5375		
14490	1,5358		
14500	1,5368		
14510	1,5358		
14520	1,5391		
14530	1,5358		
14540	1,5391		
14550	1,5383		
14560	1,5358		
14570	1,5441		
14580	1,5412		
14590	1,5441		
14600	1,5441		
14610	1,5425		
14620	1,5408		
14630	1,5514		
14640	1,5441		
14650	1,5525		
14660	1,5491		
14670	1,5485		
14680	1,5525		
14690	1,5508		
14700	1,5508		
14710	1,5500		
14720	1,5575		
14730	1,5508		
14740	1,5525		
14750	1,5592		
14760	1,5617		
14770	1,5542		
14780	1,5642		
14790	1,5642		
14800	1,5659		
14810	1,5661		
14820	1,5675		
14830	1,5709		
14840	1,5719		
14850	1,5725		
14860	1,5776		
14870	1,5759		
14880	1,5792		
