General Experiment Info
Bath temperature,20°C
,Sample - 213:2
Total mass,5.88g
Name,"Max"
,Component - OPC
Mass,4g
Name,"OPC"
ID,"42.5R CEM I"
Wizard Settings
Devices

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
584.48814535141,20,0.0735420133364532,125.650291926102,0.0183855033341133,31.4125729815255,""
587.11314535141,20,0.072901191514509,125.842498632469,0.0182252978786272,31.4606246581173,""
592.11314535141,20,0.071704626645679,126.20401317787,0.0179261566614198,31.5510032944674,""
599.11314535141,20,0.070065756579666,126.700209519158,0.0175164391449165,31.6750523797896,""
601.73814535141,20,0.0694645882198983,126.883343096708,0.0173661470549746,31.7208357741769,""
605.11314535141,20,0.0686923298186055,127.116482895898,0.0171730824546514,31.7791207239744,""
608.48814535141,20,0.0679373766875867,127.347045525627,0.0169843441718967,31.8367613814067,""
611.11314535141,20,0.0673507272550801,127.524611162052,0.01683768181377,31.8811527905129,""
614.73814535141,20,0.0665537677367947,127.767313059224,0.0166384419341987,31.9418282648061,""
617.11314535141,20,0.0660315573225861,127.924758132732,0.0165078893306465,31.9811895331831,""
619.48814535141,20,0.0655216678176524,128.080977587586,0.0163804169544131,32.0202443968966,""
623.11314535141,20,0.0647443867866311,128.317084811557,0.0161860966966578,32.0792712028892,""
630.03502035141,20,0.0632943741665317,128.760218960793,0.0158235935416329,32.1900547401983,""
635.11314535141,20,0.0622584388161609,129.079005400007,0.0155646097040402,32.2697513500017,""
637.73814535141,20,0.0617339879275824,129.241745460108,0.0154334969818956,32.310436365027,""
641.11314535141,20,0.0610604641829729,129.448961098045,0.0152651160457432,32.3622402745112,""
643.73814535141,20,0.0605464224796916,129.608570136789,0.0151366056199229,32.4021425341973,""
647.11314535141,20,0.0598867504899288,129.811801116176,0.0149716876224822,32.4529502790439,""
652.64439535141,20,0.0588252692166952,130.140114045677,0.0147063173041738,32.5350285114192,""
